region,date,confirmed,death,recovered
GrandPrincessCanada,2020-03-13,2,0,0
GrandPrincessCanada,2020-03-14,2,0,0
GrandPrincessCanada,2020-03-15,2,0,0
GrandPrincessCanada,2020-03-16,2,0,0
GrandPrincessCanada,2020-03-17,8,0,0
GrandPrincessCanada,2020-03-18,9,0,0
GrandPrincessCanada,2020-03-19,9,0,0
GrandPrincessCanada,2020-03-20,10,0,0
GrandPrincessCanada,2020-03-21,10,0,0
GrandPrincessCanada,2020-03-22,13,0,0
GrandPrincessCanada,2020-03-23,13,0,0
GrandPrincessCanada,2020-03-24,13,0,0
GrandPrincessCanada,2020-03-25,13,0,0
GrandPrincessCanada,2020-03-26,13,0,0
GrandPrincessCanada,2020-03-27,13,0,0
GrandPrincessCanada,2020-03-28,13,0,0
GrandPrincessCanada,2020-03-29,13,0,0
ManitobaCanada,2020-01-22,0,0,0
ManitobaCanada,2020-01-23,0,0,0
ManitobaCanada,2020-01-24,0,0,0
ManitobaCanada,2020-01-25,0,0,0
ManitobaCanada,2020-01-26,0,0,0
ManitobaCanada,2020-01-27,0,0,0
ManitobaCanada,2020-01-28,0,0,0
ManitobaCanada,2020-01-29,0,0,0
ManitobaCanada,2020-01-30,0,0,0
ManitobaCanada,2020-01-31,0,0,0
ManitobaCanada,2020-02-01,0,0,0
ManitobaCanada,2020-02-02,0,0,0
ManitobaCanada,2020-02-03,0,0,0
ManitobaCanada,2020-02-04,0,0,0
ManitobaCanada,2020-02-05,0,0,0
ManitobaCanada,2020-02-06,0,0,0
ManitobaCanada,2020-02-07,0,0,0
ManitobaCanada,2020-02-08,0,0,0
ManitobaCanada,2020-02-09,0,0,0
ManitobaCanada,2020-02-10,0,0,0
ManitobaCanada,2020-02-11,0,0,0
ManitobaCanada,2020-02-12,0,0,0
ManitobaCanada,2020-02-13,0,0,0
ManitobaCanada,2020-02-14,0,0,0
ManitobaCanada,2020-02-15,0,0,0
ManitobaCanada,2020-02-16,0,0,0
ManitobaCanada,2020-02-17,0,0,0
ManitobaCanada,2020-02-18,0,0,0
ManitobaCanada,2020-02-19,0,0,0
ManitobaCanada,2020-02-20,0,0,0
ManitobaCanada,2020-02-21,0,0,0
ManitobaCanada,2020-02-22,0,0,0
ManitobaCanada,2020-02-23,0,0,0
ManitobaCanada,2020-02-24,0,0,0
ManitobaCanada,2020-02-25,0,0,0
ManitobaCanada,2020-02-26,0,0,0
ManitobaCanada,2020-02-27,0,0,0
ManitobaCanada,2020-02-28,0,0,0
ManitobaCanada,2020-02-29,0,0,0
ManitobaCanada,2020-03-01,0,0,0
ManitobaCanada,2020-03-02,0,0,0
ManitobaCanada,2020-03-03,0,0,0
ManitobaCanada,2020-03-04,0,0,0
ManitobaCanada,2020-03-05,0,0,0
ManitobaCanada,2020-03-06,0,0,0
ManitobaCanada,2020-03-07,0,0,0
ManitobaCanada,2020-03-08,0,0,0
ManitobaCanada,2020-03-09,0,0,0
ManitobaCanada,2020-03-10,0,0,0
ManitobaCanada,2020-03-11,0,0,0
ManitobaCanada,2020-03-12,0,0,0
ManitobaCanada,2020-03-13,4,0,0
ManitobaCanada,2020-03-14,4,0,0
ManitobaCanada,2020-03-15,4,0,0
ManitobaCanada,2020-03-16,7,0,0
ManitobaCanada,2020-03-17,8,0,0
ManitobaCanada,2020-03-18,15,0,0
ManitobaCanada,2020-03-19,17,0,0
ManitobaCanada,2020-03-20,17,0,0
ManitobaCanada,2020-03-21,18,0,0
ManitobaCanada,2020-03-22,20,0,0
ManitobaCanada,2020-03-23,20,0,0
ManitobaCanada,2020-03-24,21,0,0
ManitobaCanada,2020-03-25,35,0,0
ManitobaCanada,2020-03-26,36,0,0
ManitobaCanada,2020-03-27,39,0,0
ManitobaCanada,2020-03-28,64,0,0
ManitobaCanada,2020-03-29,72,0,0
NewBrunswickCanada,2020-01-22,0,0,0
NewBrunswickCanada,2020-01-23,0,0,0
NewBrunswickCanada,2020-01-24,0,0,0
NewBrunswickCanada,2020-01-25,0,0,0
NewBrunswickCanada,2020-01-26,0,0,0
NewBrunswickCanada,2020-01-27,0,0,0
NewBrunswickCanada,2020-01-28,0,0,0
NewBrunswickCanada,2020-01-29,0,0,0
NewBrunswickCanada,2020-01-30,0,0,0
NewBrunswickCanada,2020-01-31,0,0,0
NewBrunswickCanada,2020-02-01,0,0,0
NewBrunswickCanada,2020-02-02,0,0,0
NewBrunswickCanada,2020-02-03,0,0,0
NewBrunswickCanada,2020-02-04,0,0,0
NewBrunswickCanada,2020-02-05,0,0,0
NewBrunswickCanada,2020-02-06,0,0,0
NewBrunswickCanada,2020-02-07,0,0,0
NewBrunswickCanada,2020-02-08,0,0,0
NewBrunswickCanada,2020-02-09,0,0,0
NewBrunswickCanada,2020-02-10,0,0,0
NewBrunswickCanada,2020-02-11,0,0,0
NewBrunswickCanada,2020-02-12,0,0,0
NewBrunswickCanada,2020-02-13,0,0,0
NewBrunswickCanada,2020-02-14,0,0,0
NewBrunswickCanada,2020-02-15,0,0,0
NewBrunswickCanada,2020-02-16,0,0,0
NewBrunswickCanada,2020-02-17,0,0,0
NewBrunswickCanada,2020-02-18,0,0,0
NewBrunswickCanada,2020-02-19,0,0,0
NewBrunswickCanada,2020-02-20,0,0,0
NewBrunswickCanada,2020-02-21,0,0,0
NewBrunswickCanada,2020-02-22,0,0,0
NewBrunswickCanada,2020-02-23,0,0,0
NewBrunswickCanada,2020-02-24,0,0,0
NewBrunswickCanada,2020-02-25,0,0,0
NewBrunswickCanada,2020-02-26,0,0,0
NewBrunswickCanada,2020-02-27,0,0,0
NewBrunswickCanada,2020-02-28,0,0,0
NewBrunswickCanada,2020-02-29,0,0,0
NewBrunswickCanada,2020-03-01,0,0,0
NewBrunswickCanada,2020-03-02,0,0,0
NewBrunswickCanada,2020-03-03,0,0,0
NewBrunswickCanada,2020-03-04,0,0,0
NewBrunswickCanada,2020-03-05,0,0,0
NewBrunswickCanada,2020-03-06,0,0,0
NewBrunswickCanada,2020-03-07,0,0,0
NewBrunswickCanada,2020-03-08,0,0,0
NewBrunswickCanada,2020-03-09,0,0,0
NewBrunswickCanada,2020-03-10,0,0,0
NewBrunswickCanada,2020-03-11,1,0,0
NewBrunswickCanada,2020-03-12,1,0,0
NewBrunswickCanada,2020-03-13,1,0,0
NewBrunswickCanada,2020-03-14,1,0,0
NewBrunswickCanada,2020-03-15,2,0,0
NewBrunswickCanada,2020-03-16,6,0,0
NewBrunswickCanada,2020-03-17,8,0,0
NewBrunswickCanada,2020-03-18,11,0,0
NewBrunswickCanada,2020-03-19,11,0,0
NewBrunswickCanada,2020-03-20,11,0,0
NewBrunswickCanada,2020-03-21,17,0,0
NewBrunswickCanada,2020-03-22,17,0,0
NewBrunswickCanada,2020-03-23,17,0,0
NewBrunswickCanada,2020-03-24,18,0,0
NewBrunswickCanada,2020-03-25,18,0,0
NewBrunswickCanada,2020-03-26,33,0,0
NewBrunswickCanada,2020-03-27,45,0,0
NewBrunswickCanada,2020-03-28,51,0,0
NewBrunswickCanada,2020-03-29,66,0,0
NewfoundlandandLabradorCanada,2020-01-22,0,0,0
NewfoundlandandLabradorCanada,2020-01-23,0,0,0
NewfoundlandandLabradorCanada,2020-01-24,0,0,0
NewfoundlandandLabradorCanada,2020-01-25,0,0,0
NewfoundlandandLabradorCanada,2020-01-26,0,0,0
NewfoundlandandLabradorCanada,2020-01-27,0,0,0
NewfoundlandandLabradorCanada,2020-01-28,0,0,0
NewfoundlandandLabradorCanada,2020-01-29,0,0,0
NewfoundlandandLabradorCanada,2020-01-30,0,0,0
NewfoundlandandLabradorCanada,2020-01-31,0,0,0
NewfoundlandandLabradorCanada,2020-02-01,0,0,0
NewfoundlandandLabradorCanada,2020-02-02,0,0,0
NewfoundlandandLabradorCanada,2020-02-03,0,0,0
NewfoundlandandLabradorCanada,2020-02-04,0,0,0
NewfoundlandandLabradorCanada,2020-02-05,0,0,0
NewfoundlandandLabradorCanada,2020-02-06,0,0,0
NewfoundlandandLabradorCanada,2020-02-07,0,0,0
NewfoundlandandLabradorCanada,2020-02-08,0,0,0
NewfoundlandandLabradorCanada,2020-02-09,0,0,0
NewfoundlandandLabradorCanada,2020-02-10,0,0,0
NewfoundlandandLabradorCanada,2020-02-11,0,0,0
NewfoundlandandLabradorCanada,2020-02-12,0,0,0
NewfoundlandandLabradorCanada,2020-02-13,0,0,0
NewfoundlandandLabradorCanada,2020-02-14,0,0,0
NewfoundlandandLabradorCanada,2020-02-15,0,0,0
NewfoundlandandLabradorCanada,2020-02-16,0,0,0
NewfoundlandandLabradorCanada,2020-02-17,0,0,0
NewfoundlandandLabradorCanada,2020-02-18,0,0,0
NewfoundlandandLabradorCanada,2020-02-19,0,0,0
NewfoundlandandLabradorCanada,2020-02-20,0,0,0
NewfoundlandandLabradorCanada,2020-02-21,0,0,0
NewfoundlandandLabradorCanada,2020-02-22,0,0,0
NewfoundlandandLabradorCanada,2020-02-23,0,0,0
NewfoundlandandLabradorCanada,2020-02-24,0,0,0
NewfoundlandandLabradorCanada,2020-02-25,0,0,0
NewfoundlandandLabradorCanada,2020-02-26,0,0,0
NewfoundlandandLabradorCanada,2020-02-27,0,0,0
NewfoundlandandLabradorCanada,2020-02-28,0,0,0
NewfoundlandandLabradorCanada,2020-02-29,0,0,0
NewfoundlandandLabradorCanada,2020-03-01,0,0,0
NewfoundlandandLabradorCanada,2020-03-02,0,0,0
NewfoundlandandLabradorCanada,2020-03-03,0,0,0
NewfoundlandandLabradorCanada,2020-03-04,0,0,0
NewfoundlandandLabradorCanada,2020-03-05,0,0,0
NewfoundlandandLabradorCanada,2020-03-06,0,0,0
NewfoundlandandLabradorCanada,2020-03-07,0,0,0
NewfoundlandandLabradorCanada,2020-03-08,0,0,0
NewfoundlandandLabradorCanada,2020-03-09,0,0,0
NewfoundlandandLabradorCanada,2020-03-10,0,0,0
NewfoundlandandLabradorCanada,2020-03-11,0,0,0
NewfoundlandandLabradorCanada,2020-03-12,0,0,0
NewfoundlandandLabradorCanada,2020-03-13,0,0,0
NewfoundlandandLabradorCanada,2020-03-14,0,0,0
NewfoundlandandLabradorCanada,2020-03-15,1,0,0
NewfoundlandandLabradorCanada,2020-03-16,1,0,0
NewfoundlandandLabradorCanada,2020-03-17,3,0,0
NewfoundlandandLabradorCanada,2020-03-18,3,0,0
NewfoundlandandLabradorCanada,2020-03-19,3,0,0
NewfoundlandandLabradorCanada,2020-03-20,4,0,0
NewfoundlandandLabradorCanada,2020-03-21,6,0,0
NewfoundlandandLabradorCanada,2020-03-22,9,0,0
NewfoundlandandLabradorCanada,2020-03-23,24,0,0
NewfoundlandandLabradorCanada,2020-03-24,35,0,0
NewfoundlandandLabradorCanada,2020-03-25,35,0,0
NewfoundlandandLabradorCanada,2020-03-26,82,0,0
NewfoundlandandLabradorCanada,2020-03-27,102,0,0
NewfoundlandandLabradorCanada,2020-03-28,120,0,0
NewfoundlandandLabradorCanada,2020-03-29,135,0,0
NovaScotiaCanada,2020-01-22,0,0,0
NovaScotiaCanada,2020-01-23,0,0,0
NovaScotiaCanada,2020-01-24,0,0,0
NovaScotiaCanada,2020-01-25,0,0,0
NovaScotiaCanada,2020-01-26,0,0,0
NovaScotiaCanada,2020-01-27,0,0,0
NovaScotiaCanada,2020-01-28,0,0,0
NovaScotiaCanada,2020-01-29,0,0,0
NovaScotiaCanada,2020-01-30,0,0,0
NovaScotiaCanada,2020-01-31,0,0,0
NovaScotiaCanada,2020-02-01,0,0,0
NovaScotiaCanada,2020-02-02,0,0,0
NovaScotiaCanada,2020-02-03,0,0,0
NovaScotiaCanada,2020-02-04,0,0,0
NovaScotiaCanada,2020-02-05,0,0,0
NovaScotiaCanada,2020-02-06,0,0,0
NovaScotiaCanada,2020-02-07,0,0,0
NovaScotiaCanada,2020-02-08,0,0,0
NovaScotiaCanada,2020-02-09,0,0,0
NovaScotiaCanada,2020-02-10,0,0,0
NovaScotiaCanada,2020-02-11,0,0,0
NovaScotiaCanada,2020-02-12,0,0,0
NovaScotiaCanada,2020-02-13,0,0,0
NovaScotiaCanada,2020-02-14,0,0,0
NovaScotiaCanada,2020-02-15,0,0,0
NovaScotiaCanada,2020-02-16,0,0,0
NovaScotiaCanada,2020-02-17,0,0,0
NovaScotiaCanada,2020-02-18,0,0,0
NovaScotiaCanada,2020-02-19,0,0,0
NovaScotiaCanada,2020-02-20,0,0,0
NovaScotiaCanada,2020-02-21,0,0,0
NovaScotiaCanada,2020-02-22,0,0,0
NovaScotiaCanada,2020-02-23,0,0,0
NovaScotiaCanada,2020-02-24,0,0,0
NovaScotiaCanada,2020-02-25,0,0,0
NovaScotiaCanada,2020-02-26,0,0,0
NovaScotiaCanada,2020-02-27,0,0,0
NovaScotiaCanada,2020-02-28,0,0,0
NovaScotiaCanada,2020-02-29,0,0,0
NovaScotiaCanada,2020-03-01,0,0,0
NovaScotiaCanada,2020-03-02,0,0,0
NovaScotiaCanada,2020-03-03,0,0,0
NovaScotiaCanada,2020-03-04,0,0,0
NovaScotiaCanada,2020-03-05,0,0,0
NovaScotiaCanada,2020-03-06,0,0,0
NovaScotiaCanada,2020-03-07,0,0,0
NovaScotiaCanada,2020-03-08,0,0,0
NovaScotiaCanada,2020-03-09,0,0,0
NovaScotiaCanada,2020-03-10,0,0,0
NovaScotiaCanada,2020-03-11,0,0,0
NovaScotiaCanada,2020-03-12,0,0,0
NovaScotiaCanada,2020-03-13,0,0,0
NovaScotiaCanada,2020-03-14,0,0,0
NovaScotiaCanada,2020-03-15,0,0,0
NovaScotiaCanada,2020-03-16,5,0,0
NovaScotiaCanada,2020-03-17,7,0,0
NovaScotiaCanada,2020-03-18,12,0,0
NovaScotiaCanada,2020-03-19,14,0,0
NovaScotiaCanada,2020-03-20,15,0,0
NovaScotiaCanada,2020-03-21,21,0,0
NovaScotiaCanada,2020-03-22,28,0,0
NovaScotiaCanada,2020-03-23,41,0,0
NovaScotiaCanada,2020-03-24,51,0,0
NovaScotiaCanada,2020-03-25,68,0,0
NovaScotiaCanada,2020-03-26,73,0,0
NovaScotiaCanada,2020-03-27,90,0,0
NovaScotiaCanada,2020-03-28,110,0,0
NovaScotiaCanada,2020-03-29,122,0,0
OntarioCanada,2020-01-22,0,0,0
OntarioCanada,2020-01-23,0,0,0
OntarioCanada,2020-01-24,0,0,0
OntarioCanada,2020-01-25,0,0,0
OntarioCanada,2020-01-26,1,0,0
OntarioCanada,2020-01-27,1,0,0
OntarioCanada,2020-01-28,1,0,0
OntarioCanada,2020-01-29,1,0,0
OntarioCanada,2020-01-30,1,0,0
OntarioCanada,2020-01-31,3,0,0
OntarioCanada,2020-02-01,3,0,0
OntarioCanada,2020-02-02,3,0,0
OntarioCanada,2020-02-03,3,0,0
OntarioCanada,2020-02-04,3,0,0
OntarioCanada,2020-02-05,3,0,0
OntarioCanada,2020-02-06,3,0,0
OntarioCanada,2020-02-07,3,0,0
OntarioCanada,2020-02-08,3,0,0
OntarioCanada,2020-02-09,3,0,0
OntarioCanada,2020-02-10,3,0,0
OntarioCanada,2020-02-11,3,0,0
OntarioCanada,2020-02-12,3,0,0
OntarioCanada,2020-02-13,3,0,0
OntarioCanada,2020-02-14,3,0,0
OntarioCanada,2020-02-15,3,0,0
OntarioCanada,2020-02-16,3,0,0
OntarioCanada,2020-02-17,3,0,0
OntarioCanada,2020-02-18,3,0,0
OntarioCanada,2020-02-19,3,0,0
OntarioCanada,2020-02-20,3,0,0
OntarioCanada,2020-02-21,3,0,0
OntarioCanada,2020-02-22,3,0,0
OntarioCanada,2020-02-23,3,0,0
OntarioCanada,2020-02-24,4,0,0
OntarioCanada,2020-02-25,4,0,0
OntarioCanada,2020-02-26,4,0,0
OntarioCanada,2020-02-27,6,0,0
OntarioCanada,2020-02-28,6,0,0
OntarioCanada,2020-02-29,11,0,0
OntarioCanada,2020-03-01,15,0,0
OntarioCanada,2020-03-02,18,0,0
OntarioCanada,2020-03-03,20,0,0
OntarioCanada,2020-03-04,20,0,0
OntarioCanada,2020-03-05,22,0,0
OntarioCanada,2020-03-06,25,0,0
OntarioCanada,2020-03-07,28,0,0
OntarioCanada,2020-03-08,29,0,0
OntarioCanada,2020-03-09,34,0,0
OntarioCanada,2020-03-10,36,0,0
OntarioCanada,2020-03-11,41,0,0
OntarioCanada,2020-03-12,42,0,0
OntarioCanada,2020-03-13,74,0,0
OntarioCanada,2020-03-14,79,0,0
OntarioCanada,2020-03-15,104,0,0
OntarioCanada,2020-03-16,177,0,0
OntarioCanada,2020-03-17,185,0,0
OntarioCanada,2020-03-18,221,0,0
OntarioCanada,2020-03-19,257,0,0
OntarioCanada,2020-03-20,308,0,0
OntarioCanada,2020-03-21,377,0,0
OntarioCanada,2020-03-22,425,0,0
OntarioCanada,2020-03-23,503,0,0
OntarioCanada,2020-03-24,588,0,0
OntarioCanada,2020-03-25,688,0,0
OntarioCanada,2020-03-26,858,0,0
OntarioCanada,2020-03-27,994,0,0
OntarioCanada,2020-03-28,1144,0,0
OntarioCanada,2020-03-29,1355,0,0
PrinceEdwardIslandCanada,2020-01-22,0,0,0
PrinceEdwardIslandCanada,2020-01-23,0,0,0
PrinceEdwardIslandCanada,2020-01-24,0,0,0
PrinceEdwardIslandCanada,2020-01-25,0,0,0
PrinceEdwardIslandCanada,2020-01-26,0,0,0
PrinceEdwardIslandCanada,2020-01-27,0,0,0
PrinceEdwardIslandCanada,2020-01-28,0,0,0
PrinceEdwardIslandCanada,2020-01-29,0,0,0
PrinceEdwardIslandCanada,2020-01-30,0,0,0
PrinceEdwardIslandCanada,2020-01-31,0,0,0
PrinceEdwardIslandCanada,2020-02-01,0,0,0
PrinceEdwardIslandCanada,2020-02-02,0,0,0
PrinceEdwardIslandCanada,2020-02-03,0,0,0
PrinceEdwardIslandCanada,2020-02-04,0,0,0
PrinceEdwardIslandCanada,2020-02-05,0,0,0
PrinceEdwardIslandCanada,2020-02-06,0,0,0
PrinceEdwardIslandCanada,2020-02-07,0,0,0
PrinceEdwardIslandCanada,2020-02-08,0,0,0
PrinceEdwardIslandCanada,2020-02-09,0,0,0
PrinceEdwardIslandCanada,2020-02-10,0,0,0
PrinceEdwardIslandCanada,2020-02-11,0,0,0
PrinceEdwardIslandCanada,2020-02-12,0,0,0
PrinceEdwardIslandCanada,2020-02-13,0,0,0
PrinceEdwardIslandCanada,2020-02-14,0,0,0
PrinceEdwardIslandCanada,2020-02-15,0,0,0
PrinceEdwardIslandCanada,2020-02-16,0,0,0
PrinceEdwardIslandCanada,2020-02-17,0,0,0
PrinceEdwardIslandCanada,2020-02-18,0,0,0
PrinceEdwardIslandCanada,2020-02-19,0,0,0
PrinceEdwardIslandCanada,2020-02-20,0,0,0
PrinceEdwardIslandCanada,2020-02-21,0,0,0
PrinceEdwardIslandCanada,2020-02-22,0,0,0
PrinceEdwardIslandCanada,2020-02-23,0,0,0
PrinceEdwardIslandCanada,2020-02-24,0,0,0
PrinceEdwardIslandCanada,2020-02-25,0,0,0
PrinceEdwardIslandCanada,2020-02-26,0,0,0
PrinceEdwardIslandCanada,2020-02-27,0,0,0
PrinceEdwardIslandCanada,2020-02-28,0,0,0
PrinceEdwardIslandCanada,2020-02-29,0,0,0
PrinceEdwardIslandCanada,2020-03-01,0,0,0
PrinceEdwardIslandCanada,2020-03-02,0,0,0
PrinceEdwardIslandCanada,2020-03-03,0,0,0
PrinceEdwardIslandCanada,2020-03-04,0,0,0
PrinceEdwardIslandCanada,2020-03-05,0,0,0
PrinceEdwardIslandCanada,2020-03-06,0,0,0
PrinceEdwardIslandCanada,2020-03-07,0,0,0
PrinceEdwardIslandCanada,2020-03-08,0,0,0
PrinceEdwardIslandCanada,2020-03-09,0,0,0
PrinceEdwardIslandCanada,2020-03-10,0,0,0
PrinceEdwardIslandCanada,2020-03-11,0,0,0
PrinceEdwardIslandCanada,2020-03-12,0,0,0
PrinceEdwardIslandCanada,2020-03-13,0,0,0
PrinceEdwardIslandCanada,2020-03-14,0,0,0
PrinceEdwardIslandCanada,2020-03-15,1,0,0
PrinceEdwardIslandCanada,2020-03-16,1,0,0
PrinceEdwardIslandCanada,2020-03-17,1,0,0
PrinceEdwardIslandCanada,2020-03-18,1,0,0
PrinceEdwardIslandCanada,2020-03-19,2,0,0
PrinceEdwardIslandCanada,2020-03-20,2,0,0
PrinceEdwardIslandCanada,2020-03-21,2,0,0
PrinceEdwardIslandCanada,2020-03-22,3,0,0
PrinceEdwardIslandCanada,2020-03-23,3,0,0
PrinceEdwardIslandCanada,2020-03-24,3,0,0
PrinceEdwardIslandCanada,2020-03-25,5,0,0
PrinceEdwardIslandCanada,2020-03-26,5,0,0
PrinceEdwardIslandCanada,2020-03-27,9,0,0
PrinceEdwardIslandCanada,2020-03-28,11,0,0
PrinceEdwardIslandCanada,2020-03-29,11,0,0
QuebecCanada,2020-01-22,0,0,0
QuebecCanada,2020-01-23,0,0,0
QuebecCanada,2020-01-24,0,0,0
QuebecCanada,2020-01-25,0,0,0
QuebecCanada,2020-01-26,0,0,0
QuebecCanada,2020-01-27,0,0,0
QuebecCanada,2020-01-28,0,0,0
QuebecCanada,2020-01-29,0,0,0
QuebecCanada,2020-01-30,0,0,0
QuebecCanada,2020-01-31,0,0,0
QuebecCanada,2020-02-01,0,0,0
QuebecCanada,2020-02-02,0,0,0
QuebecCanada,2020-02-03,0,0,0
QuebecCanada,2020-02-04,0,0,0
QuebecCanada,2020-02-05,0,0,0
QuebecCanada,2020-02-06,0,0,0
QuebecCanada,2020-02-07,0,0,0
QuebecCanada,2020-02-08,0,0,0
QuebecCanada,2020-02-09,0,0,0
QuebecCanada,2020-02-10,0,0,0
QuebecCanada,2020-02-11,0,0,0
QuebecCanada,2020-02-12,0,0,0
QuebecCanada,2020-02-13,0,0,0
QuebecCanada,2020-02-14,0,0,0
QuebecCanada,2020-02-15,0,0,0
QuebecCanada,2020-02-16,0,0,0
QuebecCanada,2020-02-17,0,0,0
QuebecCanada,2020-02-18,0,0,0
QuebecCanada,2020-02-19,0,0,0
QuebecCanada,2020-02-20,0,0,0
QuebecCanada,2020-02-21,0,0,0
QuebecCanada,2020-02-22,0,0,0
QuebecCanada,2020-02-23,0,0,0
QuebecCanada,2020-02-24,0,0,0
QuebecCanada,2020-02-25,0,0,0
QuebecCanada,2020-02-26,0,0,0
QuebecCanada,2020-02-27,0,0,0
QuebecCanada,2020-02-28,1,0,0
QuebecCanada,2020-02-29,1,0,0
QuebecCanada,2020-03-01,1,0,0
QuebecCanada,2020-03-02,1,0,0
QuebecCanada,2020-03-03,1,0,0
QuebecCanada,2020-03-04,1,0,0
QuebecCanada,2020-03-05,2,0,0
QuebecCanada,2020-03-06,2,0,0
QuebecCanada,2020-03-07,3,0,0
QuebecCanada,2020-03-08,4,0,0
QuebecCanada,2020-03-09,4,0,0
QuebecCanada,2020-03-10,4,0,0
QuebecCanada,2020-03-11,8,0,0
QuebecCanada,2020-03-12,9,0,0
QuebecCanada,2020-03-13,17,0,0
QuebecCanada,2020-03-14,17,0,0
QuebecCanada,2020-03-15,24,0,0
QuebecCanada,2020-03-16,50,0,0
QuebecCanada,2020-03-17,74,0,0
QuebecCanada,2020-03-18,94,0,0
QuebecCanada,2020-03-19,121,0,0
QuebecCanada,2020-03-20,139,0,0
QuebecCanada,2020-03-21,181,0,0
QuebecCanada,2020-03-22,219,0,0
QuebecCanada,2020-03-23,628,0,0
QuebecCanada,2020-03-24,1013,0,0
QuebecCanada,2020-03-25,1342,0,0
QuebecCanada,2020-03-26,1632,0,0
QuebecCanada,2020-03-27,2024,0,0
QuebecCanada,2020-03-28,2498,0,0
QuebecCanada,2020-03-29,2840,0,0
SaskatchewanCanada,2020-01-22,0,0,0
SaskatchewanCanada,2020-01-23,0,0,0
SaskatchewanCanada,2020-01-24,0,0,0
SaskatchewanCanada,2020-01-25,0,0,0
SaskatchewanCanada,2020-01-26,0,0,0
SaskatchewanCanada,2020-01-27,0,0,0
SaskatchewanCanada,2020-01-28,0,0,0
SaskatchewanCanada,2020-01-29,0,0,0
SaskatchewanCanada,2020-01-30,0,0,0
SaskatchewanCanada,2020-01-31,0,0,0
SaskatchewanCanada,2020-02-01,0,0,0
SaskatchewanCanada,2020-02-02,0,0,0
SaskatchewanCanada,2020-02-03,0,0,0
SaskatchewanCanada,2020-02-04,0,0,0
SaskatchewanCanada,2020-02-05,0,0,0
SaskatchewanCanada,2020-02-06,0,0,0
SaskatchewanCanada,2020-02-07,0,0,0
SaskatchewanCanada,2020-02-08,0,0,0
SaskatchewanCanada,2020-02-09,0,0,0
SaskatchewanCanada,2020-02-10,0,0,0
SaskatchewanCanada,2020-02-11,0,0,0
SaskatchewanCanada,2020-02-12,0,0,0
SaskatchewanCanada,2020-02-13,0,0,0
SaskatchewanCanada,2020-02-14,0,0,0
SaskatchewanCanada,2020-02-15,0,0,0
SaskatchewanCanada,2020-02-16,0,0,0
SaskatchewanCanada,2020-02-17,0,0,0
SaskatchewanCanada,2020-02-18,0,0,0
SaskatchewanCanada,2020-02-19,0,0,0
SaskatchewanCanada,2020-02-20,0,0,0
SaskatchewanCanada,2020-02-21,0,0,0
SaskatchewanCanada,2020-02-22,0,0,0
SaskatchewanCanada,2020-02-23,0,0,0
SaskatchewanCanada,2020-02-24,0,0,0
SaskatchewanCanada,2020-02-25,0,0,0
SaskatchewanCanada,2020-02-26,0,0,0
SaskatchewanCanada,2020-02-27,0,0,0
SaskatchewanCanada,2020-02-28,0,0,0
SaskatchewanCanada,2020-02-29,0,0,0
SaskatchewanCanada,2020-03-01,0,0,0
SaskatchewanCanada,2020-03-02,0,0,0
SaskatchewanCanada,2020-03-03,0,0,0
SaskatchewanCanada,2020-03-04,0,0,0
SaskatchewanCanada,2020-03-05,0,0,0
SaskatchewanCanada,2020-03-06,0,0,0
SaskatchewanCanada,2020-03-07,0,0,0
SaskatchewanCanada,2020-03-08,0,0,0
SaskatchewanCanada,2020-03-09,0,0,0
SaskatchewanCanada,2020-03-10,0,0,0
SaskatchewanCanada,2020-03-11,0,0,0
SaskatchewanCanada,2020-03-12,0,0,0
SaskatchewanCanada,2020-03-13,2,0,0
SaskatchewanCanada,2020-03-14,2,0,0
SaskatchewanCanada,2020-03-15,2,0,0
SaskatchewanCanada,2020-03-16,7,0,0
SaskatchewanCanada,2020-03-17,7,0,0
SaskatchewanCanada,2020-03-18,8,0,0
SaskatchewanCanada,2020-03-19,16,0,0
SaskatchewanCanada,2020-03-20,20,0,0
SaskatchewanCanada,2020-03-21,26,0,0
SaskatchewanCanada,2020-03-22,52,0,0
SaskatchewanCanada,2020-03-23,66,0,0
SaskatchewanCanada,2020-03-24,72,0,0
SaskatchewanCanada,2020-03-25,72,0,0
SaskatchewanCanada,2020-03-26,95,0,0
SaskatchewanCanada,2020-03-27,95,0,0
SaskatchewanCanada,2020-03-28,134,0,0
SaskatchewanCanada,2020-03-29,156,0,0
CentralAfricanRepublic,2020-01-22,0,0,0
CentralAfricanRepublic,2020-01-23,0,0,0
CentralAfricanRepublic,2020-01-24,0,0,0
CentralAfricanRepublic,2020-01-25,0,0,0
CentralAfricanRepublic,2020-01-26,0,0,0
CentralAfricanRepublic,2020-01-27,0,0,0
CentralAfricanRepublic,2020-01-28,0,0,0
CentralAfricanRepublic,2020-01-29,0,0,0
CentralAfricanRepublic,2020-01-30,0,0,0
CentralAfricanRepublic,2020-01-31,0,0,0
CentralAfricanRepublic,2020-02-01,0,0,0
CentralAfricanRepublic,2020-02-02,0,0,0
CentralAfricanRepublic,2020-02-03,0,0,0
CentralAfricanRepublic,2020-02-04,0,0,0
CentralAfricanRepublic,2020-02-05,0,0,0
CentralAfricanRepublic,2020-02-06,0,0,0
CentralAfricanRepublic,2020-02-07,0,0,0
